,0
0,0.1916491687297821
1,0.19272679090499878
2,0.2589069604873657
3,0.17466115951538086
4,0.1592724472284317
5,0.2133815437555313
6,0.2077069878578186
7,0.1191277951002121
8,0.22576144337654114
9,0.16476933658123016
10,0.19076955318450928
11,0.2019919604063034
12,0.2460159957408905
13,0.17991876602172852
14,0.18269214034080505
15,0.20141497254371643
16,0.16796506941318512
17,0.1955370008945465
18,0.20305714011192322
19,0.18733897805213928
20,0.17055439949035645
21,0.187168687582016
22,0.21819651126861572
23,0.15937523543834686
24,0.21193550527095795
25,0.2085418850183487
26,0.20423690974712372
27,0.19675807654857635
28,0.23850911855697632
29,0.2475501000881195
30,0.19643224775791168
31,0.1305929720401764
32,0.1648247241973877
33,0.24653422832489014
34,0.21835412085056305
35,0.17055557668209076
36,0.24037151038646698
37,0.18187955021858215
38,0.17029592394828796
39,0.18972662091255188
40,0.18659071624279022
41,0.24139012396335602
42,0.18159602582454681
43,0.21843849122524261
44,0.2486628144979477
45,0.20835551619529724
46,0.2089826613664627
47,0.20441511273384094
48,0.21093237400054932
49,0.2037106156349182
50,0.14507772028446198
51,0.2375306636095047
52,0.15464919805526733
53,0.205153688788414
54,0.2074534147977829
55,0.2298949658870697
56,0.26993393898010254
57,0.17222267389297485
58,0.1546902060508728
59,0.17903278768062592
60,0.22294524312019348
61,0.264881432056427
62,0.19781947135925293
63,0.20842166244983673
64,0.17678029835224152
65,0.17270585894584656
66,0.27523818612098694
67,0.20614907145500183
68,0.1803869903087616
69,0.2434658408164978
70,0.1923934817314148
71,0.1871229112148285
72,0.2299143522977829
73,0.20504127442836761
74,0.25075364112854004
75,0.2581542730331421
76,0.2441762387752533
77,0.22796520590782166
78,0.17011643946170807
79,0.16337323188781738
80,0.2013261914253235
81,0.1682271659374237
82,0.2167917639017105
83,0.14197233319282532
84,0.21153680980205536
85,0.21928812563419342
86,0.21295738220214844
87,0.18383866548538208
88,0.2390294075012207
89,0.21323944628238678
90,0.2282905876636505
91,0.2321404069662094
92,0.22336825728416443
93,0.16149725019931793
94,0.20351853966712952
95,0.21233680844306946
96,0.15257537364959717
97,0.18870793282985687
98,0.18676120042800903
99,0.1760929375886917
100,0.19669097661972046
101,0.18310858309268951
102,0.22658205032348633
103,0.21810363233089447
104,0.19695739448070526
105,0.17591777443885803
106,0.24319306015968323
107,0.19449181854724884
108,0.21160471439361572
109,0.1582607477903366
110,0.15110838413238525
111,0.2182217240333557
112,0.2495901733636856
113,0.16246481239795685
114,0.19243250787258148
115,0.19534048438072205
116,0.20118379592895508
117,0.1385001242160797
118,0.20891407132148743
119,0.21374550461769104
120,0.18587233126163483
121,0.17540840804576874
122,0.20307675004005432
123,0.24672314524650574
124,0.14126980304718018
125,0.19073174893856049
126,0.2059507668018341
127,0.2298394739627838
128,0.1547132432460785
129,0.19064316153526306
130,0.18122456967830658
131,0.19760368764400482
132,0.23850807547569275
133,0.17949262261390686
134,0.20812657475471497
135,0.20626845955848694
136,0.1618487387895584
137,0.2571219503879547
138,0.18456622958183289
139,0.2383071631193161
140,0.21311220526695251
141,0.2041950225830078
142,0.22713066637516022
143,0.21602663397789001
144,0.21832352876663208
145,0.22947727143764496
146,0.2614508271217346
147,0.19284901022911072
148,0.245540052652359
149,0.20763328671455383
150,0.19376006722450256
151,0.22476854920387268
152,0.22079887986183167
153,0.1952710598707199
154,0.2097448706626892
155,0.2537516951560974
156,0.25527235865592957
157,0.15805378556251526
158,0.19455654919147491
159,0.20963360369205475
160,0.17766427993774414
161,0.21685723960399628
162,0.2293887883424759
163,0.17197054624557495
164,0.21019215881824493
165,0.2713809311389923
166,0.1883910447359085
167,0.20379915833473206
168,0.2103957235813141
169,0.21300172805786133
170,0.17033280432224274
171,0.18104171752929688
172,0.22748619318008423
173,0.19605949521064758
174,0.2299424558877945
175,0.2212827205657959
176,0.18587107956409454
177,0.2153836190700531
178,0.13600176572799683
179,0.19550469517707825
180,0.2134140580892563
181,0.20868979394435883
182,0.2038857787847519
183,0.19651544094085693
184,0.1966884434223175
185,0.1726311445236206
186,0.2241458296775818
187,0.2255946397781372
188,0.17867077887058258
189,0.21586863696575165
190,0.16645798087120056
