,0
0,0.24684469401836395
1,0.21811765432357788
2,0.27526891231536865
3,0.23070108890533447
4,0.2470148503780365
5,0.20481131970882416
6,0.2381950467824936
7,0.1842232495546341
8,0.28454822301864624
9,0.2630029022693634
10,0.2764177620410919
11,0.23387180268764496
12,0.2762824296951294
13,0.22997534275054932
14,0.19898930191993713
15,0.23785731196403503
16,0.22725456953048706
17,0.2531985640525818
18,0.25260233879089355
19,0.2562761604785919
20,0.23855949938297272
21,0.25617754459381104
22,0.27739524841308594
23,0.22064600884914398
24,0.256564736366272
25,0.2752617597579956
26,0.2468312680721283
27,0.21905517578125
28,0.29793238639831543
29,0.250216543674469
30,0.24368326365947723
31,0.2602292001247406
32,0.21790647506713867
33,0.30792832374572754
34,0.2598183751106262
35,0.20124441385269165
36,0.2720838785171509
37,0.25048235058784485
38,0.2375093251466751
39,0.25688672065734863
40,0.2390356957912445
41,0.30179786682128906
42,0.24407652020454407
43,0.2426692545413971
44,0.2571667730808258
45,0.27156251668930054
46,0.2587083578109741
47,0.22773821651935577
48,0.22803279757499695
49,0.24475163221359253
50,0.18924619257450104
51,0.2333870530128479
52,0.20523418486118317
53,0.26240429282188416
54,0.26427167654037476
55,0.31579622626304626
56,0.30626797676086426
57,0.2690916955471039
58,0.17346367239952087
59,0.20164886116981506
60,0.28323420882225037
61,0.29890933632850647
62,0.24455469846725464
63,0.22249485552310944
64,0.21674814820289612
65,0.28138840198516846
66,0.2925409972667694
67,0.24299710988998413
68,0.1781029850244522
69,0.26210594177246094
70,0.19718673825263977
71,0.22160834074020386
72,0.2317907065153122
73,0.2502514123916626
74,0.3319903612136841
75,0.30871111154556274
76,0.24183358252048492
77,0.2476789951324463
78,0.23131778836250305
79,0.21465203166007996
80,0.24321794509887695
81,0.23600921034812927
82,0.2696613669395447
83,0.22696731984615326
84,0.23313823342323303
85,0.2602071464061737
86,0.21176177263259888
87,0.2969268262386322
88,0.3178867697715759
89,0.22791746258735657
90,0.23336590826511383
91,0.2933509647846222
92,0.23500512540340424
93,0.17614232003688812
94,0.2527972161769867
95,0.20512554049491882
96,0.19324363768100739
97,0.24221767485141754
98,0.23139213025569916
99,0.21444153785705566
100,0.24040640890598297
101,0.22115179896354675
102,0.25793635845184326
103,0.24550148844718933
104,0.25229379534721375
105,0.28809869289398193
106,0.25031983852386475
107,0.21759656071662903
108,0.23098137974739075
109,0.2320094108581543
110,0.205789715051651
111,0.26426032185554504
112,0.2691355049610138
113,0.24562668800354004
114,0.25929009914398193
115,0.2908827066421509
116,0.2544175386428833
117,0.21008002758026123
118,0.21607941389083862
119,0.24091021716594696
120,0.21774998307228088
121,0.23889417946338654
122,0.2106274664402008
123,0.3105979859828949
124,0.21397936344146729
125,0.26240628957748413
126,0.3327401876449585
127,0.29229798913002014
128,0.20103023946285248
129,0.303477942943573
130,0.19926342368125916
131,0.23978185653686523
132,0.24866801500320435
133,0.25296181440353394
134,0.288699209690094
135,0.21734943985939026
136,0.22399257123470306
137,0.2965366244316101
138,0.25769391655921936
139,0.3166297674179077
140,0.2365102469921112
141,0.21939295530319214
142,0.24276629090309143
143,0.22113285958766937
144,0.29572027921676636
145,0.25657784938812256
146,0.25927847623825073
147,0.21899107098579407
148,0.297741174697876
149,0.25692299008369446
150,0.21843330562114716
151,0.256818950176239
152,0.28727883100509644
153,0.2002464234828949
154,0.21656319499015808
155,0.28367671370506287
156,0.23941053450107574
157,0.24317902326583862
158,0.23662042617797852
159,0.2291129231452942
160,0.21696606278419495
161,0.2765927016735077
162,0.22372961044311523
163,0.2513297498226166
164,0.24458542466163635
165,0.30075863003730774
166,0.2309848964214325
167,0.2630680501461029
168,0.2502773106098175
169,0.22623275220394135
170,0.2570616900920868
171,0.21149201691150665
172,0.2527565062046051
173,0.17894919216632843
174,0.2573752999305725
175,0.2256561815738678
176,0.2066769301891327
177,0.2601754069328308
178,0.20943273603916168
179,0.20278102159500122
180,0.25698962807655334
181,0.23118692636489868
182,0.2419358193874359
183,0.2548845410346985
184,0.26773232221603394
185,0.23867516219615936
186,0.2813771069049835
187,0.27716508507728577
188,0.24139925837516785
189,0.25113433599472046
190,0.24743011593818665
191,0.24040423333644867
192,0.2509629428386688
193,0.2672313153743744
194,0.22287176549434662
195,0.20380207896232605
196,0.2761819362640381
197,0.28399232029914856
198,0.2724195718765259
199,0.25025731325149536
200,0.28241878747940063
201,0.2431890368461609
202,0.23853981494903564
203,0.215166836977005
204,0.2878033518791199
205,0.21147799491882324
206,0.220791757106781
