,0
0,0.16784730553627014
1,0.18528786301612854
2,0.21880294382572174
3,0.1644534319639206
4,0.18964883685112
5,0.18330153822898865
6,0.20260602235794067
7,0.11880489438772202
8,0.1686713844537735
9,0.17872102558612823
10,0.17911113798618317
11,0.12138807773590088
12,0.19006243348121643
13,0.1468808352947235
14,0.1323883980512619
15,0.1745384931564331
16,0.21581904590129852
17,0.1496146321296692
18,0.16650134325027466
19,0.1685773730278015
20,0.17371872067451477
21,0.22005583345890045
22,0.1869363784790039
23,0.17967256903648376
24,0.19385121762752533
25,0.174336776137352
26,0.21796555817127228
27,0.1534920185804367
28,0.20549052953720093
29,0.20486865937709808
30,0.13229241967201233
31,0.146516352891922
32,0.13721787929534912
33,0.2196800261735916
34,0.2069534957408905
35,0.13825510442256927
36,0.20328287780284882
37,0.1338960975408554
38,0.14579680562019348
39,0.18519961833953857
40,0.19874894618988037
41,0.22509616613388062
42,0.20339550077915192
43,0.17310194671154022
44,0.1645202785730362
45,0.19727464020252228
46,0.18088994920253754
47,0.1815597414970398
48,0.19199828803539276
49,0.17012490332126617
50,0.1488465964794159
51,0.18898853659629822
52,0.15951697528362274
53,0.2164258509874344
54,0.20346730947494507
55,0.20073029398918152
56,0.21026086807250977
57,0.19936276972293854
58,0.16625335812568665
59,0.1324331909418106
60,0.1620476096868515
61,0.22281934320926666
62,0.17792187631130219
63,0.14137253165245056
64,0.14480343461036682
65,0.2020736038684845
66,0.2595701813697815
67,0.156855508685112
68,0.14038905501365662
69,0.17486357688903809
70,0.15079157054424286
71,0.19916483759880066
72,0.15793158113956451
73,0.18569916486740112
74,0.23242983222007751
75,0.20463132858276367
76,0.20743709802627563
77,0.16383279860019684
78,0.14601609110832214
79,0.12837299704551697
80,0.16917482018470764
81,0.14922916889190674
82,0.23505191504955292
83,0.1502181589603424
84,0.17382028698921204
85,0.270734041929245
86,0.141152486205101
87,0.18062634766101837
88,0.20216898620128632
89,0.15714100003242493
90,0.17593713104724884
91,0.18420729041099548
92,0.19805163145065308
93,0.14875547587871552
94,0.18933363258838654
95,0.184647336602211
96,0.19557859003543854
97,0.1779496818780899
98,0.16663196682929993
99,0.17242959141731262
100,0.21265468001365662
101,0.21494214236736298
102,0.18161234259605408
103,0.19610583782196045
104,0.18508180975914001
105,0.1880015730857849
106,0.15636862814426422
107,0.1759137660264969
108,0.21806950867176056
109,0.14865633845329285
110,0.149257630109787
111,0.1920502632856369
112,0.21654272079467773
113,0.15776760876178741
114,0.19600330293178558
115,0.18089553713798523
116,0.19613119959831238
117,0.1601327806711197
118,0.17523300647735596
119,0.1868482232093811
120,0.15792828798294067
121,0.14583326876163483
122,0.1584746390581131
123,0.1782461404800415
124,0.1552213579416275
125,0.18601609766483307
126,0.18580396473407745
127,0.23638463020324707
128,0.18107303977012634
129,0.22191163897514343
130,0.1392417699098587
131,0.14127476513385773
132,0.1857668161392212
133,0.16041415929794312
134,0.20294824242591858
135,0.17747977375984192
136,0.13703793287277222
137,0.19750136137008667
138,0.2062254250049591
139,0.20026497542858124
140,0.1859898865222931
141,0.18672122061252594
142,0.19239848852157593
143,0.20366397500038147
144,0.18146130442619324
145,0.22779542207717896
146,0.1992081105709076
147,0.1902826875448227
148,0.1974363476037979
149,0.13640955090522766
150,0.17704464495182037
151,0.2000426948070526
152,0.19039013981819153
153,0.18975791335105896
154,0.15027830004692078
155,0.227406844496727
156,0.16542528569698334
157,0.147898331284523
158,0.17132115364074707
159,0.148299902677536
160,0.18932266533374786
161,0.2390836775302887
162,0.228335440158844
163,0.1671418994665146
164,0.23436744511127472
165,0.2296178638935089
