,0
0,0.28622156381607056
1,0.24502581357955933
2,0.258492112159729
3,0.2991050183773041
4,0.25862765312194824
5,0.24484072625637054
6,0.28829896450042725
7,0.2446179836988449
8,0.2861742079257965
9,0.25096744298934937
10,0.2643669843673706
11,0.23052817583084106
12,0.3088805377483368
13,0.24066466093063354
14,0.25128090381622314
15,0.27272239327430725
16,0.2990054190158844
17,0.2778131067752838
18,0.28380200266838074
19,0.296916663646698
20,0.26081833243370056
21,0.3073846995830536
22,0.297635018825531
23,0.24846135079860687
24,0.2731952965259552
25,0.2549729645252228
26,0.26813897490501404
27,0.26267603039741516
28,0.3129712641239166
29,0.23679706454277039
30,0.2471422255039215
31,0.2289397418498993
32,0.2370610237121582
33,0.30864766240119934
34,0.2878662943840027
35,0.24277377128601074
36,0.3111059367656708
37,0.24383053183555603
38,0.256248414516449
39,0.2576693296432495
40,0.32190608978271484
41,0.3277484178543091
42,0.25918954610824585
43,0.2518039345741272
44,0.25081291794776917
45,0.2651154398918152
46,0.2388814091682434
47,0.2112331986427307
48,0.28519612550735474
49,0.19726207852363586
50,0.2068321853876114
51,0.2221830189228058
52,0.2556599974632263
53,0.30306142568588257
54,0.3556845784187317
55,0.34404176473617554
56,0.3415318429470062
57,0.2429792582988739
58,0.21386635303497314
59,0.2429993599653244
60,0.2756751477718353
61,0.31248781085014343
62,0.2929389774799347
63,0.275436669588089
64,0.2527065873146057
65,0.28402549028396606
66,0.32753509283065796
67,0.27058014273643494
68,0.2509666383266449
69,0.30107778310775757
70,0.2462029606103897
71,0.2527063190937042
72,0.22566372156143188
73,0.30185678601264954
74,0.3826289474964142
75,0.3467492461204529
76,0.2796372175216675
77,0.2546476721763611
78,0.2557053565979004
79,0.27110666036605835
80,0.2568356394767761
81,0.28511282801628113
82,0.2726976275444031
83,0.2169797420501709
84,0.2416120171546936
85,0.30409252643585205
86,0.2613620460033417
87,0.25384390354156494
88,0.3476181626319885
89,0.2813604772090912
90,0.2592160701751709
91,0.26806068420410156
92,0.28203392028808594
93,0.1988947093486786
94,0.2684755325317383
95,0.25758248567581177
96,0.22863304615020752
97,0.2685112953186035
98,0.21141962707042694
99,0.29941025376319885
100,0.21882407367229462
101,0.23311929404735565
102,0.23869255185127258
103,0.27117592096328735
104,0.20317889750003815
105,0.2413012534379959
106,0.2918204367160797
107,0.23320528864860535
108,0.27157118916511536
109,0.22510898113250732
110,0.23288953304290771
111,0.300984650850296
112,0.27624985575675964
113,0.2738129496574402
114,0.25708526372909546
115,0.34540989995002747
116,0.2893659174442291
117,0.22659656405448914
118,0.28688743710517883
119,0.28938940167427063
120,0.27242356538772583
121,0.24922966957092285
122,0.27204570174217224
123,0.3310922086238861
124,0.22112329304218292
125,0.24394485354423523
126,0.3151593506336212
127,0.2959446609020233
128,0.2482396811246872
129,0.27460479736328125
130,0.24234448373317719
131,0.2632896304130554
132,0.29610610008239746
133,0.24692785739898682
134,0.3123033046722412
135,0.26386475563049316
136,0.26778411865234375
137,0.2782936692237854
138,0.3059958815574646
139,0.3064090609550476
140,0.266573041677475
141,0.25125452876091003
142,0.2823069095611572
143,0.26841965317726135
144,0.2778500020503998
145,0.2209063172340393
146,0.2788985073566437
147,0.2686192989349365
148,0.27179187536239624
149,0.29945874214172363
150,0.2589091956615448
151,0.2601119875907898
152,0.27063053846359253
153,0.22122883796691895
154,0.23926860094070435
155,0.32628658413887024
156,0.2804291844367981
157,0.27038952708244324
158,0.267652690410614
159,0.2563436031341553
160,0.2554188370704651
161,0.2777385115623474
162,0.2673489451408386
163,0.26279908418655396
164,0.28813228011131287
165,0.300192654132843
166,0.26713719964027405
167,0.3098767399787903
168,0.24504400789737701
169,0.2673172354698181
170,0.2645474374294281
171,0.2794739603996277
172,0.26883387565612793
173,0.2500115931034088
174,0.3150622248649597
175,0.23038512468338013
176,0.26642608642578125
177,0.2864067554473877
178,0.22514495253562927
179,0.22252552211284637
180,0.28634509444236755
181,0.31485462188720703
182,0.2650243937969208
183,0.2531909644603729
184,0.279550701379776
185,0.280124694108963
186,0.3064468801021576
187,0.3012359142303467
188,0.23836390674114227
189,0.24579766392707825
190,0.26737311482429504
191,0.24318082630634308
192,0.2621596157550812
193,0.3287329077720642
194,0.22738030552864075
195,0.27698108553886414
196,0.29565298557281494
197,0.26667481660842896
198,0.2767346501350403
199,0.23358473181724548
200,0.30725839734077454
201,0.21795803308486938
202,0.2936253249645233
203,0.24934187531471252
204,0.3090960383415222
205,0.24139782786369324
206,0.25864923000335693
207,0.3072665333747864
208,0.22540105879306793
209,0.2732875943183899
210,0.22574707865715027
211,0.2302974909543991
212,0.20749935507774353
213,0.2681252360343933
214,0.29812949895858765
215,0.25013467669487
216,0.2741663157939911
217,0.2499639242887497
218,0.2788868546485901
219,0.27598103880882263
220,0.2599932551383972
221,0.26001450419425964
222,0.2177407145500183
223,0.2429375797510147
224,0.28010034561157227
225,0.2951512932777405
226,0.25760117173194885
227,0.24919460713863373
228,0.2673174738883972
229,0.29046469926834106
230,0.23813912272453308
231,0.25373950600624084
232,0.1811055988073349
233,0.317717969417572
234,0.27431565523147583
235,0.3064761161804199
236,0.3327893018722534
237,0.2313646376132965
238,0.22954736649990082
239,0.21315141022205353
240,0.2372533679008484
241,0.2438037395477295
242,0.25273165106773376
243,0.318311870098114
244,0.31032803654670715
245,0.3031914532184601
246,0.2154822051525116
247,0.33172228932380676
248,0.2684246301651001
249,0.32401928305625916
250,0.2332068681716919
251,0.34988921880722046
252,0.27863138914108276
253,0.2652340829372406
254,0.310051292181015
255,0.284388929605484
256,0.23748932778835297
257,0.27878275513648987
258,0.26728367805480957
259,0.30819422006607056
260,0.2505820095539093
261,0.23975630104541779
262,0.2612893581390381
263,0.3168565630912781
264,0.23447753489017487
265,0.27785101532936096
266,0.2712211608886719
267,0.21255503594875336
268,0.23775210976600647
269,0.2497958242893219
270,0.2753203511238098
271,0.33991146087646484
272,0.23443609476089478
273,0.2404066026210785
274,0.2684444189071655
275,0.26264914870262146
276,0.23985806107521057
277,0.23993121087551117
278,0.29697418212890625
279,0.26319387555122375
280,0.2447759509086609
281,0.2620481550693512
282,0.2673659920692444
283,0.2688318192958832
284,0.31612685322761536
285,0.266288161277771
286,0.2863325774669647
287,0.26722270250320435
288,0.2787059247493744
289,0.176681786775589
290,0.24523916840553284
291,0.25105419754981995
292,0.2452421486377716
293,0.28621619939804077
294,0.2662014067173004
295,0.26252010464668274
296,0.2529888451099396
297,0.2616867125034332
298,0.26899453997612
299,0.2619055211544037
300,0.2548215687274933
301,0.21225346624851227
302,0.2700888216495514
303,0.29210445284843445
304,0.2526383399963379
305,0.30412164330482483
306,0.32130903005599976
307,0.2410040646791458
308,0.28219568729400635
309,0.28190475702285767
310,0.27748653292655945
311,0.25963014364242554
312,0.25576090812683105
313,0.2827478051185608
314,0.25590044260025024
315,0.3093072474002838
316,0.2608727812767029
317,0.2437841147184372
318,0.2522650957107544
319,0.27500149607658386
320,0.3041533827781677
321,0.2648049592971802
322,0.282727986574173
323,0.26452285051345825
324,0.27923300862312317
325,0.2598434090614319
326,0.2529088854789734
327,0.27757227420806885
328,0.33699503540992737
329,0.25033286213874817
330,0.24567341804504395
331,0.2309897541999817
332,0.31048035621643066
333,0.2878097593784332
334,0.2587927579879761
335,0.3411456048488617
336,0.18471957743167877
337,0.30551081895828247
338,0.24361498653888702
339,0.2793290317058563
340,0.3325420916080475
341,0.25839176774024963
342,0.31490272283554077
343,0.33088424801826477
344,0.27533626556396484
345,0.2571081817150116
346,0.27511656284332275
347,0.25394660234451294
348,0.26970207691192627
349,0.2637545168399811
350,0.25530916452407837
351,0.25168654322624207
352,0.2466128021478653
353,0.2664699852466583
354,0.2915475368499756
355,0.23326441645622253
356,0.2715032398700714
357,0.3119838833808899
358,0.3328534662723541
359,0.2974357604980469
360,0.2648690938949585
361,0.2549898028373718
362,0.2223702073097229
363,0.22363023459911346
364,0.3017377257347107
365,0.2489311546087265
366,0.3503112196922302
367,0.21689462661743164
368,0.25314974784851074
369,0.27447205781936646
370,0.2633402943611145
371,0.25394541025161743
372,0.2844839096069336
373,0.23165450990200043
374,0.2798944115638733
375,0.27445662021636963
376,0.28712955117225647
377,0.247635155916214
378,0.30256396532058716
379,0.254098504781723
380,0.22476300597190857
381,0.28685271739959717
382,0.24683761596679688
383,0.21144050359725952
384,0.3008831739425659
385,0.2754572927951813
386,0.2462606579065323
387,0.2812000811100006
388,0.2907005250453949
389,0.25073888897895813
390,0.2831805348396301
391,0.24348145723342896
392,0.2460179626941681
393,0.2910553216934204
394,0.2527748942375183
395,0.29177743196487427
396,0.29535338282585144
397,0.27997973561286926
398,0.2640833258628845
399,0.27914315462112427
400,0.29687321186065674
401,0.255380779504776
402,0.300340473651886
403,0.28677794337272644
404,0.2776540517807007
405,0.23693248629570007
406,0.26697438955307007
407,0.3208031952381134
408,0.27527448534965515
409,0.3028425872325897
410,0.266497403383255
411,0.24624481797218323
412,0.2431672215461731
413,0.24103079736232758
414,0.28116554021835327
415,0.292022705078125
416,0.2222224473953247
417,0.31450846791267395
418,0.29480159282684326
419,0.29378601908683777
420,0.2822965681552887
421,0.2689451277256012
422,0.2819766700267792
423,0.28066369891166687
424,0.2683209478855133
425,0.2218112200498581
426,0.27840712666511536
427,0.31800079345703125
428,0.24412116408348083
429,0.2617049813270569
430,0.27331021428108215
431,0.3131708800792694
432,0.2544326186180115
433,0.22779753804206848
434,0.2944951057434082
435,0.28662312030792236
436,0.19449302554130554
437,0.25133389234542847
438,0.3225921094417572
439,0.25216996669769287
440,0.2893371284008026
441,0.27292123436927795
442,0.26171624660491943
443,0.2829313576221466
444,0.29429763555526733
445,0.29111766815185547
446,0.24023951590061188
447,0.27588436007499695
448,0.2731249928474426
449,0.23885953426361084
450,0.2706333100795746
451,0.3204890191555023
452,0.2688148319721222
453,0.304779976606369
454,0.21847109496593475
455,0.2324528843164444
456,0.24858194589614868
457,0.29241180419921875
458,0.3342379331588745
459,0.3037172853946686
460,0.2543105483055115
461,0.23351573944091797
462,0.2595145106315613
463,0.2649782598018646
464,0.3330197334289551
465,0.28645098209381104
466,0.24087287485599518
467,0.2704293727874756
468,0.2362246960401535
469,0.28733184933662415
470,0.3024211823940277
471,0.29054316878318787
472,0.30602335929870605
473,0.29654425382614136
474,0.2665417492389679
475,0.2775375545024872
476,0.2331162989139557
477,0.30318310856819153
478,0.2779167592525482
479,0.20085467398166656
